Package Name,Reviewer Name,Review,Rating
MyExpenses,A Google user,"This is a great app. So simple and easy to use. It gives me everything I need to track my expenses. I upgraded long time ago but I started using it the last week. I can install my own categories. It allow me track all my expenses by categories, by dates, by products and much more! Thank you very much guys!",5
MyExpenses,A Google user,تمام,4
MyExpenses,A Google user,I like this apk,5
MyExpenses,A Google user,good,5
MyExpenses,A Google user,"how to add account types. i need to add prepaid. or wallet ac in account type...but cant able to add....only bank, asset, liability, cash are displaying",3
MyExpenses,A Google user,sempoi dok ada,5
MyExpenses,A Google user,very good software,5
MyExpenses,A Google user,تمام,4
MyExpenses,A Google user,"Hello. The update before the last (11 March) update came with a bug (not a feature I guess) and it's still there after the March 11 update. So, on the ""new transaction"" page when you try to enter the amount and continue to fill up the other areas, the ""amount"" entry gets removed and you have to re-enter it at the very end. It's very annoying :-) Thank you for your work.",5
MyExpenses,A Google user,"One of the best to track your income and expenses. For those who want post processing the data, it has export feature too.",5
MyExpenses,A Google user,mabtab,5
MyExpenses,A Google user,good,5
MyExpenses,A Google user,Please make for microsoft app,5
MyExpenses,A Google user,Thanks for,4
MyExpenses,A Google user,ممتاز,5
MyExpenses,A Google user,"Been using this app since 2015 can't be happier, first app I download when I get a new phone.",5
MyExpenses,A Google user,nice and simple application for everyday cashflow,5
MyExpenses,A Google user,good experience,4
MyExpenses,A Google user,"Hi, can you add a feature wherein the app sends a notification at the end of the day like at 8pm or 10pm, to remind us to log our expenses for the day..",5
MyExpenses,A Google user,Qif format not working. Note 5.,2
MyExpenses,A Google user,great one that lets me be aware of my unnecessary exp through regular entry of daily transactions.,5
MyExpenses,A Google user,Excellent application - very easy to keep track of your spending. The app loads previous items into drop-down lists which are displayed as you type. Ability to setup recurring expenses.,5
MyExpenses,A Google user,so useful,5
MyExpenses,A Google user,Защо експортът не работи?,3
MyExpenses,A Google user,Excellent work,5
MyExpenses,A Google user,fully paid... another option for free is available... no need to pay... it is Android platform not a restaurant where we have to pay bill,1
MyExpenses,A Google user,i recommend for simple and small bussiness users tobuse,5
MyExpenses,A Google user,Its awesome,5
MyExpenses,A Google user,"2 issues: 1) With the new update, balancing has become difficult. When I make a list of unreconcilled items, each time I check one off, the list moves back to the top. Can this be changed? 2) When I add a backup to dropbox, there is no way to navigate to the correct folder. Can this be fixed?",5
MyExpenses,A Google user,No BS. Straight to the point. Awesome app,5
MyExpenses,A Google user,Very nice and simple app,5
MyExpenses,A Google user,This app is very useful to record all expenses in various accounts,5
MyExpenses,A Google user,I want to support Excel file format..like export and import in excel file...,4
MyExpenses,A Google user,"It's good, also add cattery option available,add another account also",5
MyExpenses,A Google user,Good app,5
MyExpenses,A Google user,The amount in different currency is shown and added as the same as the default currency even if there is an exchange rate provided. It shows the equivalent amount in the detail of the input but not considered by the application.,1
MyExpenses,A Google user,Move it ahead to bring all types of advance ideas too.,5
MyExpenses,A Google user,The best!,5
MyExpenses,A Google user,"Installed the app on my tablet, and it seems to tick all the boxes. So far I am very pleased. I do have one question: Ideally I would also like to install the app on my Android phone, but how would I keep my phone and tablet synchronized?",4
MyExpenses,A Google user,One of the best personal finance app I've used.,5
MyExpenses,A Google user,Great app to track budgets very simple and fast.,5
MyExpenses,A Google user,When I looked for a check book ledger app. it was one of the choices to try out. I tried a few but this one is the best. As a matter of fact it does so much more than I even know or need..Lol !! Love it 😊  10/2018 - Not sure what happened but my phone hasn't been backing things up and now suddenly everything for 2018 is gone.  I'm freaking out and really don't know what to do.  Not sure why this happened.  Was it an update gone wrong? Has anyone else had this experience?? What can I do about it? I had given it 5 stars but seen how I lost everything for this past year I wish I could take every star away.,1
MyExpenses,A Google user,I like it,4
MyExpenses,A Google user,"I have a problem: my month start in day number 17 , how can i grouped all my expenses as 1 group for every month",5
MyExpenses,A Google user,Simple and efficient,5
MyExpenses,A Google user,Cool and good,5
MyExpenses,A Google user,The best and only app I came across that worked for me to do my daily & monthly expenses.,5
MyExpenses,A Google user,Awesome app. It has very easy to use. Please improve it - make the availability of paty cash account,5
MyExpenses,A Google user,Simple and to the point. Tracking expenses.,5
MyExpenses,A Google user,A long collection of features with a nice to navigate UI. Great app!,5
MyExpenses,A Google user,Nice app. Easy to maintain but exporting is quite problematic.,4
MyExpenses,A Google user,Easy to use and nice interface,5
MyExpenses,A Google user,Give only 25 transactions !!!!!,5
MyExpenses,A Google user,Can you make one for iOS.?,5
MyExpenses,A Google user,How to delete an account,5
MyExpenses,A Google user,Can not get reports in excel properly,5
MyExpenses,A Google user,Excellent app,5
MyExpenses,A Google user,Goood,5
MyExpenses,A Google user,So so convenient. With me anytime,5
MyExpenses,A Google user,"There should be an easy option to upload the backup to cloud and restore 
that to any device we are using...and this synchronisation back end thing 
is little bit confusing. Otherwise a good app with all required functions 
for an expense tracker",5
MyExpenses,A Google user,Excellent app,5
MyExpenses,A Google user,"Need more improvement i.e check automatically balance from massage Great 
app..",5
MyExpenses,A Google user,The best one for the job,5
MyExpenses,A Google user,Great app,5
MyExpenses,A Google user,"Very good simple app with lots of functionality. I have used a lot of these 
expense apps (more than 15) and this is probably the best in terms of 
functionality and simplicity. Good for letting you port a chart of accounts 
directly to the app for simpler business expenditure.",5
MyExpenses,A Google user,Loved it.. quite practical and useful.,5
MyExpenses,A Google user,"Very happy with the app, allows multiple accounts and multiple forms of 
payment. One thing I would like to see is a facility to clear or reconcile 
entry's.",4
MyExpenses,A Google user,Great and clear visibility...,4
MyExpenses,A Google user,A good app with adequate and relevant features and functionality,5
MyExpenses,A Google user,The export works with Microsoft money,4
MyExpenses,A Google user,Very easy to use and convenient yet powerful under the hood. I the best spending tracking app that I have used. Exports to Quicken as well.,5
MyExpenses,A Google user,Iove it,5
MyExpenses,A Google user,"Very powerful and allows you to budget, or just track expenses which is what I do",5
MyExpenses,A Google user,It must be portable to other devices easily. This part is lagging.,4
MyExpenses,A Google user,,5
MyExpenses,A Google user,"Not sure about this app now, it should sync all accounts and all preferences with one button touch, also I get paid every 4 weeks and there does not appear  a way round this on the transactions, even though  I have seen a video on this, but I still can't see no way round it, all this needs to be addressed  and a build  for Windows would make this a really nice app for all our devices.",3
MyExpenses,A Google user,Have been using this app for a couple years to track my expenses. I have never been more satisfied. I bought it once FOSS and I just bought it again on Google Play for the hell of it :D,5
MyExpenses,A Google user,"Tried so many budgeting apps. Finally settled on this one. This one doesnt force you to login, or assign a category. You can buy a key to remove adds. Supports repeating payments. Handles daily groupings. Does everything i need.",5
